"id","id2","full_call","short_call","main","topic","class","subclass","matched_class","matched_subclass","matched_lowtopic","matched_hightopic","match_x","match_y","multimatch"
"loc.ark+=13960=t0000rq1s","","","","","","","","","","","","-","-","0"
"loc.ark+=13960=t01z4nt6s","23004875","LB1131.M73;LB1131.M73","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t03x8rr1h","11032211","LB1025.G88;LB1025.G88","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t03x90n1f","19016048","HB231.B92;HB231.B92","HB231","HB","231","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t04x5xs16","21021083","LB875.B5;LB875.B5","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t08w3hq6w","10031443","E431.E91;E431.E91","E431","E","431","E","","E","","415.6","440.5","249.52077","38.80597","0"
"loc.ark+=13960=t08w41t1d","17013701","LB1131.M5;LB1131.M5","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t09w16247","2001219","LC1081.W3;LC1081.W3","LC1081","LC","1081","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t0gt6767n","7037164","LB1025.B15;LB1025.B15","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t0ht34f86","20009802","LB875.L45;LB875.L45","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t0jt0g540","6043529","LB1575.T23;LB1575.T23","LB1575","LB","1575","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t0ks75410","3025764","PR5107.D6 1903;PR5106.D6 1903","PR5107","PR","5107","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t0ms4bn5w","18023553","LA285.G2S8;LA285.G2S8","LA285","LA","285","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t0ms4bq9q","17031417","LB1059.W4;LB1059.W4","LB1059","LB","1059","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t0ms4gw1r","16006242","DA962.L9;DA962.L9","DA962","DA","962","D","A","D","A","900","995","486.58148","86.116917","0"
"loc.ark+=13960=t0ns16j33","5004497","GV885.B5;GV885.B5","GV885","GV","885","G","V","G","V","1","1860","423.96167","119.910448","0"
"loc.ark+=13960=t0qr59q0x","20016507","D570.309.P3;D570.309.P3","D570","D","570","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t0tq6154b","10031386","E431.E9;E431.E9","E431","E","431","E","","E","","415.6","440.5","249.52077","38.80597","0"
"loc.ark+=13960=t0tq6j58g","e09001640","LB1025.T2 1885;LB1025.T22","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t0tq6nf0f","20016103","LB3407.G63;LB3407.G63","LB3407","LB","3407","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t0vq3q15g","9016902","K5011.W54 1909;Z6455.C9W5","K5011","K","5011","K","","K","","1","7720","480.191696","133.4278594","0"
"loc.ark+=13960=t11n8t434","","","","","","","","","","","","-","-","0"
"loc.ark+=13960=t13n2mh9t","6038681","LB1525.F23;LB1525.F23","LB1525","LB","1525","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t15m6v11c","17020533","LA228.C63;LA228.C63","LA228","LA","228","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t15m6z72s","22013365","LC1046.N5B8;LC1046.N5B8","LC1046","LC","1046","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t15m6zs4x","21017558","LC1756.K4;LC1756.K4","LC1756","LC","1756","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t16m3w001","18017423","LB1042.C3;LB1042.C3","LB1042","LB","1042","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t17m0ww4s","6708","LB1025.S65;LB1025.S65","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t18k81j8w","18001572","LB1131.T5;LB1131","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t1bk1tj10","7037022","LA370.S8;LA370.S8","LA370","LA","370","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t1bk20d7j","9008566","LB1119.M6;LB119.M6","LB1119","LB","1119","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t1bk2450p","15005315","LB1607.P2;LB1607.P2","LB1607","LB","1607","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t1cj96k9v","18006188","LB1131.P58;LB1131.P58","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t1hh78q7n","7034532","LC1011.S75;LC1011.S75","LC1011","LC","1011","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t1kh19k83","ca11000286","L13.E35;L13.E35","L13","L","13","L","","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t1mg82w7c","18020534","LB1121.B66;LB1121.B66","LB1121","LB","1121","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t1pg26z78","15023332","DC146.B85E6;DC146.B85E6","DC146","DC","146","D","C","D","C","139","249","485.9425","47.40796","0"
"loc.ark+=13960=t1pg29c7w","6015981","LA226.T54;LA226.T54","LA226","LA","226","L","A","L","A","226","226","487.85944","41.263683","0"
"loc.ark+=13960=t1qf9fs5k","a23000440","LB2376.I4;LB2376.I4","LB2376","LB","2376","L","B","L","B","2300","2430","473.80191","127.8980125","0"
"loc.ark+=13960=t1zc85578","9028863","E577.5 3d.S","E577","E","577","E","","E","","491","586","249.52077","38.80597","0"
"loc.ark+=13960=t1zc8jn35","32036024","LB1025.B16 1897;LB1025.B16 1897","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t20c5qh4c","9016902","K5011.W54 1909;Z6455.C9W5","K5011","K","5011","K","","K","","1","7720","480.191696","133.4278594","0"
"loc.ark+=13960=t22b9sz6s","22015323","DS491.A5R3 1922;DS491.A5R3 1922","DS491","DS","491","D","S","D","S","1","937","492.019222693548","80.9280137247312","0"
"loc.ark+=13960=t2988vk4t","1025549","LB1025.S38;LB1025.S38","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t2988xm05","22009864","HB171.5.H4 1922a","HB171","HB","171","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t2c82x89c","21017243","LA226.F4;LA226.F4","LA226","LA","226","L","A","L","A","226","226","487.85944","41.263683","0"
"loc.ark+=13960=t2c833t52","8022595","LA216.H7;LA216.H7","LA216","LA","216","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t2d79z74j","3010699","LB1025.G5;LB1025.G5","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t2f76zz82","31013737","LB1155.B6 1901;LB1155.B6 1901","LB1155","LB","1155","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t2g746f3c","8022595","LA216.H7;LA216.H7","LA216","LA","216","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t2j67z488","9004537","LA226.A3;LA226.A3","LA226","LA","226","L","A","L","A","226","226","487.85944","41.263683","0"
"loc.ark+=13960=t2k64zh8c","12017498","TX165.F8","TX165","TX","165","T","X","T","","","","188.503134916667","174.775261020833","0"
"loc.ark+=13960=t2m62825c","44019608","LB2801.K2 1910;LB2801.K2 1910","LB2801","LB","2801","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t2p569z95","5042205","LD152.8.H5T9;QH31.H6T9","LD152","LD","152","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t2q53bj1h","2020308","","","","","","","","","","","-","-","0"
"loc.ark+=13960=t2r503c40","6010729","LB1131.T7 1893;LB1131.T7 1893","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t2v41bv9j","27005736","LB1025.B16 1884;LB1025.B16 1884","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t2v41bx1k","17003576","LA421.C6;LA421.C6","LA421","LA","421","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t2v41cn79","21000337","D570.32 129th.L4;D570.32.129th.L4","D570","D","570","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t2w38cn0j","20000416","LB1131.W6;LB1131.W6","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t2x35903t","14010582","D16.9.C7613;D16.9.C7613","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t3126mz4t","6040185","LB3011.B25;LB3011.B25","LB3011","LB","3011","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3223dq7t","7029242","D16.8.F6;D16.8.F6","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t3223hp26","12032834","PR4735.H4R4 1863;PR4735.H4R4 1863","PR4735","PR","4735","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t3320k68t","12013941","LB1051.B15 1912;LB1051.B15 1912","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3417kt71","9024268","LB1131.T7 1909;LB1131.T73","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t3902xm7s","9008597","LB1051.M2","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t39z9wt3f","20013790","LB1623.B7;LB1623.B7","LB1623","LB","1623","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t39z9zj64","3002628","","","","","","","","","","","-","-","0"
"loc.ark+=13960=t3gx4z93v","45042633","LB1772.O5A5 1915;LB1772.O5A5 1915","LB1772","LB","1772","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3qv4b444","14008758","F1231.5.G98;F1231.5.G98","F1231","F","1231","F","","F","","1201","1392","193.115023333333","68.7081266666667","0"
"loc.ark+=13960=t3rv14c5f","13023641","PR2992.F6W3;PR2992.F6W3","PR2992","PR","2992","P","R","P","R","2199","3195","479.90466","90.845433","0"
"loc.ark+=13960=t3vt28p72","15018580","LB1026.S9 1915a;LB1026.S9 1915a","LB1026","LB","1026","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t3ws98b76","20016882","PR6005.U5E6 1920;PR6005.U5E6 1920","PR6005","PR","6005","P","R","P","R","6005","6005","486.00742","40.889866","0"
"loc.ark+=13960=t3ws9f77x","e15001047","LB1920.A37 1915","LB1920","LB","1920","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3ws9h064","6041015","LB1051.W3;LB1051.W3","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3zs36x2x","e16000432","LB875.F58;LB875.F63","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t3zs3dz8r","17008588","D523.M152;D523.M152","D523","D","523","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t40s07f8d","22013362","LB1594.E4;LB1594.E4","LB1594","LB","1594","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t45q5m79h","5016161","DA11.H9;DA11.H9","DA11","DA","11","D","A","D","A","10","18.2","484.025555","87.03855775","0"
"loc.ark+=13960=t4bp09p12","15007574","E59.R38B8;E59.R38B8","E59","E","59","E","","E","","51","73","249.52077","38.80597","0"
"loc.ark+=13960=t4dn4pt2p","19002650","PR4484.S6;PR4484.S6","PR4484","PR","4484","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t4fn1rm1h","12018272","PR838.G7W62;PR838.G7W62","PR838","PR","838","P","R","P","R","821","890","484.517685","38.6624395","0"
"loc.ark+=13960=t4hm60m1k","12035747","Z697.M6U4 1912;Z697.M6U4 1912","Z697","Z","697","Z","","Z","","696","697","482.7476","13","0"
"loc.ark+=13960=t4hm61s17","10027586","LB1575.W4;LB1575.W4","LB1575","LB","1575","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4kk9sr0t","15012749","LB1557.K5 1884;LB1557.K5 1884","LB1557","LB","1557","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4mk6z748","17024220","LB1051.P35;LB1051.P35","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4pk14672","31029898","LD152.61885g;LD152.6 1885g","LD152","LD","152","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4rj55m27","6029186","LB1025.J57;LB1025.J57","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t4sj2047g","18012321","D610.C56;D610.C56","D610","D","610","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t4sj22k4p","9026007","PR821.B8;PR821.B8","PR821","PR","821","P","R","P","R","821","890","484.517685","38.6624395","0"
"loc.ark+=13960=t4th9845f","9027272","LB1761.K6;LB1761.K6","LB1761","LB","1761","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4th9899m","17018361","LC1011.S5;LC1011.S5","LC1011","LC","1011","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4vh6bb8k","28000542","F1136.D33;F1136.D33","F1136","F","1136","F","","F","","1001","1145.2","484.025576666667","49.4560543333333","0"
"loc.ark+=13960=t4wh3b05t","6042937","LC75.F8;LC75.F8","LC75","LC","75","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t4xh0br0f","21011108","LB2806.B6;LB2806.B6","LB2806","LB","2806","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t52f86450","15004038","LB1137.A7 1910a;LB1137.A7 1910a","LB1137","LB","1137","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t52f87d4h","13003228","LB1063.C6;LB1063.C6","LB1063","LB","1063","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t52f8g111","13011693","LC191.K4;LC191.K4","LC191","LC","191","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t53f4vc68","99000941","E713.J33;E713.J33","E713","E","713","E","","E","","151","889","95.0427498627451","92.5838117431373","0"
"loc.ark+=13960=t53f5d318","12028413","LB1025.R4;LB1025.R4","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t53f5gx5s","4003894","LC268.A3;Microfilm 68072 LC","LC268","LC","268","L","C","L","C","251","951","498.72205","139.57214","0"
"loc.ark+=13960=t53f5hx56","98000388","PR3014.M7;PR3014.M7","PR3014","PR","3014","P","R","P","R","2199","3195","479.90466","90.845433","0"
"loc.ark+=13960=t54f2fq0f","4005640","SB107.C25;SB107.C25","SB107","SB","107","S","B","S","","","","127.744935333333","114.134378333333","0"
"loc.ark+=13960=t55d9k225","45048833","LB1613.O7A4 1913;LB1613.O7A4 1913","LB1613","LB","1613","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t59c7d462","15020168","LA370.O78 1913;LA370.O78 1913","LA370","LA","370","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t59c7pf8c","14014107","LD9211913;LD921 1913","LD921","LD","921","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5bc4gc3r","7031178","LA128.C7;LA128.C7","LA128","LA","128","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5bc4nw60","19001670","D639.E4C7;D639.E4C7","D639","D","639","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t5cc1h811","6006901","LA128.M3;LA126.M2","LA128","LA","128","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5h99rj6h","20004978","LB1025.S4;LB1025.S4","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t5k93v46q","21020748","LB1131.F885;LB1131.F885","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t5p851c2b","3697","HB3711.J8;HB3711.J8","HB3711","HB","3711","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t5q81df8g","99000941","E713.J33;E713.J33","E713","E","713","E","","E","","151","889","95.0427498627451","92.5838117431373","0"
"loc.ark+=13960=t5q81zb0w","16002923","LB875.M5;LB875.M5","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5t73584r","e18000262","LB1920.A37 1917","LB1920","LB","1920","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5v69z723","15001081","PS3515.A605C6 1914;PS3515.A605C6 1914","PS3515","PS","3515","P","S","P","S","3500","3549","175.13579","49.865672","0"
"loc.ark+=13960=t5w67702t","10000145","LC1011.F5;LC1011.F5","LC1011","LC","1011","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t5x648b6t","19013473","HB171.5.L34;HB171.5.L34","HB171","HB","171","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t5z614k50","11025986","PR5136.G7 1911;PR5136.G7 1911","PR5136","PR","5136","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t5z618n23","19016048","HB231.B92;HB231.B92","HB231","HB","231","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t6737d86r","33017172","LB1025.W57 1886a;LB1025.W57 1886a","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t6737h09v","e13000930","L111.A5 1913, no. 13;LB2846.N4","L111","L","111","L","","L","","111","791","479.014297142857","112.132809142857","0"
"loc.ark+=13960=t6834db0x","23006744","PR5892.C5B3;PR5892.C5B3","PR5892","PR","5892","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t6834jn70","23007214","LB2806.5.C52;LB2806.5.C52","LB2806","LB","2806","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6d22f329","8003282","LB1091.N6;LB1091.N6","LB1091","LB","1091","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6d22r13m","11008469","LB1059.H35 1911;LB1059.H35 1911","LB1059","LB","1059","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6f19kg11","31029907","LB1154.B6 1902;LB1154.B6 1902","LB1154","LB","1154","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6g16h27w","unk82085933","D20.H67;D20.H67","D20","D","20","D","","D","","20","20","122.4480925","43.4141795","0"
"loc.ark+=13960=t6g16md64","6030239","LB1051.B2;LB1051.B2","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6g16mj7d","6029200","LB1025.W57;LB1025.W57","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t6n01wp1x","18013004","LB3621.O5;LB3621.O5","LB3621","LB","3621","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6nz8z914","5026757","PS2066.A3H3;PS2066.A3H3","PS2066","PS","2066","P","S","P","S","1","3576","103.04675547619","55.4688920238095","0"
"loc.ark+=13960=t6pz5v76k","10008317","LB875.R8;LB875.R8","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6pz5wb9s","20020080","D545.M3P4 1920a;D545.M3P4 1920a","D545","D","545","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t6pz60z23","17018602","LB1567.F72","LB1567","LB","1567","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6qz2m076","2004449","E178.2.J83;E178.2.J83","E178","E","178","E","","E","","171","180","485.58671","54.57506875","0"
"loc.ark+=13960=t6qz2pw66","7021970","LB1067.M7","LB1067","LB","1067","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6tx3z57j","99001290","LB1158.J3;LB1158.J3","LB1158","LB","1158","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6vx10307","1031506","LB1131.T7 1901;LB1131.T72","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t6xw55h4d","21011108","LB2806.B6;LB2806.B6","LB2806","LB","2806","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t6zw2312h","6030098","LB1115.T2;LB1115.T2","LB1115","LB","1115","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t6zw28b90","4016616","D16.H66;D16.H66","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t70v8xt85","19002055","PR4484.S62;PR4484.S62","PR4484","PR","4484","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t73v02z4k","18005493","D515.F76;D515.F76","D515","D","515","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t73v0b266","7006552","LD2877.71880;LD2877.71880","LD2877","LD","2877","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t74t7bz0k","49040286","LD1220.51905;LD1220.5 1905","LD1220","LD","1220","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t77s89x2n","15018116","LB1131.Y4;LB1131.Y4","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t77s89z3k","10007877","LA177.L4;LA177.L4","LA177","LA","177","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7br9925v","22005061","HB171.5.H4","HB171","HB","171","H","B","H","B","1","3840","498.136144887218","132.330840639098","0"
"loc.ark+=13960=t7gq7d91f","17017102","D525.P5","D525","D","525","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t7gq7j96h","3003571","LB1025.M164 1903;LB1024.M166","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t7kp8rn0j","10006578","LC1567.L4;LC1567.L4","LC1567","LC","1567","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7np2j326","49040804","LA621.7.U6 1897;LA621.7.U6 1897","LA621","LA","621","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7qn6hf22","21010868","E169.G34;E169.G34","E169","E","169","E","","E","","169","169","485.9425","47.40796","0"
"loc.ark+=13960=t7rn3mf7w","6015968","LA396.P22","LA396","LA","396","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t7rn3nd9t","7006368","D16.9.D2;D16.9.D2","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t7rn3s975","6041603","LB1557.K5 1888;LB1577.K5 1888","LB1557","LB","1557","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7tm7zx92","9030025","LB1920.A37","LB1920","LB","1920","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7wm21944","22018446","LD917.A5;LD917.A5","LD917","LD","917","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t7xk8s43r","3015839","LB1045.Y7;LB1045.Y7","LB1045","LB","1045","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t82j72b60","6004708","LB1115.R82;LB1115.R82","LB1115","LB","1115","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t83j3xc15","49055121","LA396.A5 1907","LA396","LA","396","L","A","L","A","201","398","487.85944","41.263683","0"
"loc.ark+=13960=t84j10z0p","10029541","PR2803.A2N6;PR2803.A2N6","PR2803","PR","2803","P","R","P","R","2199","3195","479.90466","90.845433","0"
"loc.ark+=13960=t85h88b11","4003765","LC189.V5;LC189.V5","LC189","LC","189","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t85h8bb68","3028947","LA633.G8;LA633.G8","LA633","LA","633","L","A","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8bg35n14","22027375","S533.A4 1922;S533.A4 1922","S533","S","533","S","","S","","1","972","127.744935333333","114.134378333333","0"
"loc.ark+=13960=t8cg0bh9f","2021128","LB1025.C78;LB1025.C78","LB1025","LB","1025","L","B","L","B","1025","1050.75","484.02557","44.95025","0"
"loc.ark+=13960=t8df7js6p","8037725","LB1051.S75;LD1051.S75","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8hd8kb9p","11015017","LD921 1861;LD921 1861","LD921","LD","921","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8jd5m375","17020037","LC2731.F4;LC2731.F4","LC2731","LC","2731","L","C","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8mc9pc5d","a23000440","LB2376.I4;LB2376.I4","LB2376","LB","2376","L","B","L","B","2300","2430","473.80191","127.8980125","0"
"loc.ark+=13960=t8nc6fv5z","6040980","D16.F755;D16.F755","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t8nc6g64c","13012241","D16.9.W6;D16.9.W6","D16","D","16","D","","D","","16","16","485.623015","52.9378115","0"
"loc.ark+=13960=t8nc6m482","6031552","LB675.H4B8;LB675.H4B8","LB675","LB","675","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8pc3gf2q","16010130","D525.J65","D525","D","525","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t8pc3kq50","18022193","PR502.P3;PR502.P3","PR502","PR","502","P","R","P","R","500","614","485.866642","39.9815448","0"
"loc.ark+=13960=t8rb7nh6d","23007463","PR5892.C5B4","PR5892","PR","5892","P","R","P","R","3991","5990","485.834151666667","41.223756","0"
"loc.ark+=13960=t8rb7sn3d","ca09003719","LC6301.U5L2;LC6301.U5L2","LC6301","LC","6301","L","C","L","C","5201","6660.4","498.72205","139.57214","0"
"loc.ark+=13960=t8tb1kz39","22023631","LD131.A847 1921a;LD131.A847 1921a","LD131","LD","131","L","D","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8tb1sp17","48043998","DA501.B6H34 1889;DA501.B6H34 1889","DA501","DA","501","D","A","D","A","300","592","485.335985","43.5344855","0"
"loc.ark+=13960=t8tb1xb5b","10003478","LB1158.J38;LB1158.J38","LB1158","LB","1158","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t8x92tz35","4011509","LB1115.T17;LB1115.T17","LB1115","LB","1115","L","B","L","B","1101","1139","446.96484","164.14925","0"
"loc.ark+=13960=t9183sz8d","16021957","D619.F8;D619.F8","D619","D","619","D","","D","","501","680","482.200714298246","60.5237433245614","0"
"loc.ark+=13960=t9183xd01","31019873","LB1051.H3 1902;LB1051.H3 1902","LB1051","LB","1051","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t97664b0x","14011220","LB875.F57;LB875.F57","LB875","LB","875","L","B","L","","","","477.450583","102.1775434","0"
"loc.ark+=13960=t99600v0b","14002824","LB1131.M3;LB1131.M3","LB1131","LB","1131","L","B","L","B","1101","1139","446.96484","164.14925","0"
